Date,Ticker,Open,High,Low,Close,Volume,GDP (%),Inflation (%),Interest Rate (%),Unemployment (%),Market Stress Level,Event Flag
2020-09-23,GOOGL,809.45,813.02,808.84,811.46,9190608,3.0,2.35,1.07,4.3,0.21,0
2020-09-24,GOOGL,797.88,799.23,796.76,798.39,11143912,1.24,1.82,1.71,3.63,0.1,0
2020-09-25,GOOGL,801.85,803.57,799.5,803.55,8862246,1.97,1.76,1.65,4.49,0.1,0
2020-09-26,GOOGL,799.29,800.3,792.45,794.59,8532445,1.71,1.9,1.42,3.36,0.23,0
2020-09-27,GOOGL,802.56,802.87,799.6,801.15,11033650,1.9,2.02,1.39,2.75,0.11,0
2020-09-28,GOOGL,799.29,801.44,798.17,800.22,7907169,1.23,2.08,1.79,2.74,0.27,0
2020-09-29,GOOGL,804.59,805.53,800.83,801.01,12272911,1.82,2.74,1.42,3.56,0.21,0
2020-09-30,GOOGL,805.2,808.37,804.55,806.21,14836782,1.29,2.15,1.53,4.51,0.4,0
2020-10-01,GOOGL,805.28,808.8,802.2,803.06,8704255,1.09,2.3,1.65,2.92,0.3,0
2020-10-02,GOOGL,797.96,806.66,795.98,799.49,10604862,1.97,1.58,1.48,5.2,0.19,0
2020-10-03,GOOGL,801.53,801.72,800.88,801.28,9414484,1.85,2.21,1.46,3.82,0.26,0
2020-10-04,GOOGL,807.32,807.82,802.33,805.41,11715897,2.65,2.04,1.49,4.23,0.2,0
2020-10-05,GOOGL,799.64,800.79,796.86,800.49,10537551,1.5,2.37,1.86,3.47,0.4,0
2020-10-06,GOOGL,791.87,793.84,789.59,790.83,11526200,1.06,1.54,1.5,4.23,0.37,0
2020-10-07,GOOGL,799.05,801.44,798.68,799.63,11229922,2.37,2.07,1.51,2.57,0.25,0
2020-10-08,GOOGL,805.86,809.29,804.68,805.55,7209124,2.23,1.98,1.56,3.15,0.42,0
2020-10-09,GOOGL,800.72,800.79,798.47,798.91,9400901,2.73,2.0,1.61,3.25,0.19,0
2020-10-10,GOOGL,798.2,799.29,796.53,798.89,7816941,1.59,1.65,1.13,4.15,0.29,0
2020-10-11,GOOGL,796.8,800.25,795.34,798.33,10286835,2.14,1.91,1.16,3.29,0.12,0
2020-10-12,GOOGL,801.36,806.81,800.47,804.11,11268567,0.04,2.09,1.14,3.83,0.13,0
2020-10-13,GOOGL,802.21,802.7,799.7,802.19,10736995,2.6,1.5,1.53,3.03,0.48,0
2020-10-14,GOOGL,798.87,799.93,794.58,796.55,10742802,1.97,2.11,1.47,3.05,0.35,0
2020-10-15,GOOGL,804.32,808.25,803.85,804.96,11953013,1.99,2.18,1.25,3.57,0.42,0
2020-10-16,GOOGL,797.98,798.92,797.97,798.92,9559635,1.46,2.33,1.57,4.32,0.18,0
2020-10-17,GOOGL,791.77,793.57,790.2,793.54,8693725,1.64,2.29,1.31,3.44,0.41,0
2020-10-18,GOOGL,794.37,797.41,790.7,793.04,7715770,1.73,1.62,1.39,3.81,0.28,0
2020-10-19,GOOGL,796.07,798.12,794.15,795.05,9687447,2.3,2.17,1.35,3.12,0.47,0
2020-10-20,GOOGL,794.19,798.69,792.98,798.63,11644084,2.03,1.63,1.42,5.11,0.31,0
2020-10-21,GOOGL,794.66,799.8,794.52,794.59,9514833,1.74,1.84,1.39,4.13,0.17,0
2020-10-22,GOOGL,795.42,798.02,793.54,794.51,9792160,1.78,1.92,1.9,4.76,0.37,0
2020-10-23,GOOGL,805.06,808.83,803.15,807.03,14645218,2.43,2.09,1.85,4.35,0.53,0
2020-10-24,GOOGL,803.83,806.52,803.46,803.86,8695955,1.14,2.31,1.51,3.58,0.16,0
2020-10-25,GOOGL,803.65,805.29,801.53,802.32,8307920,2.31,2.11,1.18,5.26,0.16,0
2020-10-26,GOOGL,808.94,815.12,803.82,809.2,10883867,0.83,1.82,1.45,5.04,0.37,0
2020-10-27,GOOGL,795.76,798.64,795.0,795.29,11394101,2.69,2.23,1.34,3.21,0.28,0
2020-10-28,GOOGL,799.85,805.01,794.52,796.78,10615470,2.42,2.18,1.88,3.57,0.62,0
2020-10-29,GOOGL,795.14,800.42,793.81,798.39,8992555,1.9,2.23,1.36,3.32,0.06,0
2020-10-30,GOOGL,800.3,800.97,798.3,799.91,11675411,2.6,2.39,1.0,3.44,0.28,0
2020-10-31,GOOGL,797.22,797.55,793.63,794.78,8457915,2.39,2.25,1.71,3.27,0.1,0
2020-11-01,GOOGL,801.29,803.26,799.72,801.23,8124260,2.77,2.18,1.84,4.05,0.25,0
2020-11-02,GOOGL,791.68,791.93,789.21,789.6,11891266,1.93,2.05,1.45,5.13,0.16,0
2020-11-03,GOOGL,795.05,795.46,792.44,792.62,11995755,1.59,2.04,1.61,4.17,0.29,0
2020-11-04,GOOGL,796.85,800.14,793.54,795.25,10867083,1.22,1.94,1.69,4.13,0.27,0
2020-11-05,GOOGL,798.48,799.12,796.36,797.38,11090778,2.49,2.14,1.73,3.75,0.26,0
2020-11-06,GOOGL,809.45,813.37,808.63,811.61,13133709,1.91,2.11,1.84,3.3,0.09,0
2020-11-07,GOOGL,793.99,794.93,793.85,794.37,10155938,2.34,2.09,1.4,3.53,0.45,0
2020-11-08,GOOGL,789.69,791.71,787.12,790.76,8907471,1.95,2.16,2.01,3.82,0.76,0
2020-11-09,GOOGL,797.54,799.52,796.9,798.46,5950093,2.35,1.52,1.43,3.9,0.72,0
2020-11-10,GOOGL,801.83,804.94,799.26,801.26,9452744,1.78,1.67,1.08,3.44,0.33,0
2020-11-11,GOOGL,803.67,805.01,799.42,800.25,14515257,1.13,1.88,1.51,3.32,0.34,0
2020-11-12,GOOGL,794.72,796.59,793.21,794.79,12424181,1.67,1.66,1.51,4.46,0.69,0
2020-11-13,GOOGL,801.84,805.55,798.11,804.67,11929795,1.67,1.94,1.48,4.44,0.37,0
2020-11-14,GOOGL,803.89,805.75,802.0,802.43,15828218,1.88,1.81,1.56,3.92,0.26,0
2020-11-15,GOOGL,799.94,800.55,799.89,800.47,8038674,1.83,2.17,1.57,4.82,0.42,0
2020-11-16,GOOGL,802.65,802.82,802.65,802.72,12393254,1.71,2.04,1.77,4.02,0.36,0
2020-11-17,GOOGL,796.0,802.01,789.18,799.45,10670350,2.66,1.94,0.98,4.34,0.36,0
2020-11-18,GOOGL,797.54,800.0,794.68,794.77,7604935,1.59,2.27,1.57,2.45,0.34,0
2020-11-19,GOOGL,801.95,805.1,800.02,803.61,6635087,1.76,2.15,1.91,3.58,0.07,0
2020-11-20,GOOGL,797.42,800.4,795.83,796.67,8463128,1.55,2.01,1.44,4.49,0.28,0
2020-11-21,GOOGL,796.19,796.3,795.41,796.24,8258939,2.38,2.12,1.39,3.9,0.2,0
2020-11-22,GOOGL,798.37,799.54,792.47,797.7,11879470,2.5,2.12,0.92,4.87,0.24,0
2020-11-23,GOOGL,802.91,808.72,801.27,803.17,8959194,1.5,1.58,1.28,3.86,0.31,0
2020-11-24,GOOGL,805.64,806.98,799.92,806.65,8045271,1.87,2.35,1.23,4.38,0.31,0
2020-11-25,GOOGL,797.53,797.81,792.76,792.92,11225429,1.72,2.24,1.34,4.73,0.67,0
2020-11-26,GOOGL,801.47,803.26,798.36,799.24,9449035,2.31,2.02,1.79,4.36,0.37,0
2020-11-27,GOOGL,799.9,803.75,796.89,796.92,11481095,2.1,1.98,1.29,5.3,0.29,0
2020-11-28,GOOGL,797.95,803.96,796.0,797.6,8063742,2.37,2.29,1.17,5.25,0.24,0
2020-11-29,GOOGL,810.11,814.73,803.94,809.8,10537021,1.82,2.04,1.52,3.42,0.45,0
2020-11-30,GOOGL,795.13,796.74,791.02,794.76,13529651,1.6,1.56,1.52,4.04,0.41,0
2020-12-01,GOOGL,793.99,796.14,793.63,795.12,7736227,1.54,2.03,1.42,3.89,0.12,0
2020-12-02,GOOGL,787.75,791.4,784.48,786.0,9281429,2.45,2.24,1.08,3.46,0.14,0
2020-12-03,GOOGL,800.3,804.41,798.98,804.05,11161037,1.79,2.31,1.53,3.4,0.42,0
2020-12-04,GOOGL,797.57,806.32,796.13,804.54,11709807,2.0,2.32,1.6,4.01,0.3,0
2020-12-05,GOOGL,797.91,798.03,796.41,796.92,11906070,2.23,1.7,1.02,3.89,0.26,0
2020-12-06,GOOGL,796.91,800.64,796.14,796.25,10973483,2.1,2.23,1.24,3.73,0.16,0
2020-12-07,GOOGL,804.93,807.89,803.45,806.03,13521662,1.94,1.42,1.32,3.24,0.18,0
2020-12-08,GOOGL,796.66,798.43,794.42,795.73,12447587,2.47,2.16,1.52,3.6,0.07,0
2020-12-09,GOOGL,803.95,809.65,802.77,805.67,10821663,2.27,2.05,1.35,4.27,0.16,0
2020-12-10,GOOGL,795.17,795.42,791.9,795.32,8631515,1.57,2.39,1.51,3.28,0.47,0
2020-12-11,GOOGL,803.52,809.99,797.7,803.35,10253938,2.25,1.66,1.26,4.0,0.41,0
2020-12-12,GOOGL,794.57,798.38,789.88,795.49,14234648,2.0,1.8,1.24,3.04,0.53,0
2020-12-13,GOOGL,803.37,804.66,800.68,802.1,6827809,2.55,1.65,1.05,5.49,0.08,0
2020-12-14,GOOGL,798.87,800.22,797.81,797.86,11807041,1.48,1.74,1.12,2.99,0.13,0
2020-12-15,GOOGL,801.98,803.16,798.46,799.62,9843324,2.02,1.95,2.07,2.85,0.39,0
2020-12-16,GOOGL,797.81,802.7,792.26,798.6,8956466,2.23,1.65,1.22,3.43,0.45,0
2020-12-17,GOOGL,794.16,798.44,788.99,792.25,9563661,2.41,2.1,1.6,3.7,0.25,0
2020-12-18,GOOGL,799.8,802.31,798.79,802.07,11000225,2.28,1.86,1.69,4.31,0.12,0
2020-12-19,GOOGL,796.59,797.54,796.1,796.85,10677166,2.23,1.97,1.78,3.46,0.16,0
2020-12-20,GOOGL,801.12,802.0,799.99,800.77,9474848,2.61,2.08,1.64,3.51,0.38,0
2020-12-21,GOOGL,797.78,801.11,795.5,798.76,12440859,2.61,2.03,1.42,2.78,0.44,0
2020-12-22,GOOGL,797.9,797.99,797.08,797.47,8798986,2.21,2.23,1.53,3.85,0.24,0
2020-12-23,GOOGL,805.82,806.41,804.25,805.21,8516182,1.57,2.44,1.86,3.29,0.51,0
2020-12-24,GOOGL,807.23,807.96,804.38,806.15,6569813,1.19,2.73,1.47,4.18,0.33,0
2020-12-25,GOOGL,801.12,804.48,800.55,801.66,10416283,1.58,2.03,1.46,4.62,0.1,0
2020-12-26,GOOGL,806.26,807.78,804.73,806.16,11743448,1.88,2.1,1.7,5.4,0.41,0
2020-12-27,GOOGL,806.99,807.48,805.09,806.05,8819560,2.29,1.79,1.51,3.28,0.29,0
2020-12-28,GOOGL,793.05,798.82,792.32,798.52,6963168,1.96,2.02,2.13,5.42,0.11,0
2020-12-29,GOOGL,795.67,797.02,794.75,796.49,9240879,1.78,1.56,0.93,3.11,0.06,0
2020-12-30,GOOGL,797.62,799.23,794.66,794.75,3534869,1.82,1.69,1.23,4.58,0.75,0
2020-12-31,GOOGL,800.04,803.38,798.61,800.64,10604300,1.05,1.95,1.58,4.88,0.04,0
2021-01-01,GOOGL,799.48,799.85,798.26,799.31,8193413,2.23,2.19,2.04,3.23,0.15,0
2021-01-02,GOOGL,810.26,812.67,805.77,810.2,11539641,3.0,2.06,1.11,3.75,0.32,0
2021-01-03,GOOGL,796.5,798.92,791.76,795.14,11833135,1.92,2.31,1.64,3.75,0.23,0
2021-01-04,GOOGL,789.95,792.79,789.6,790.6,11963834,2.02,2.37,1.36,4.41,0.3,0
2021-01-05,GOOGL,797.33,797.37,795.41,796.65,11016024,1.51,1.78,1.75,4.7,0.29,0
2021-01-06,GOOGL,806.86,807.98,806.02,806.39,10563910,1.29,1.8,1.76,3.94,0.19,0
2021-01-07,GOOGL,796.78,798.34,795.25,795.9,7440704,1.44,1.75,1.65,3.7,0.3,0
2021-01-08,GOOGL,801.55,804.14,799.47,799.84,8113981,1.58,1.79,1.35,2.55,0.4,0
2021-01-09,GOOGL,793.52,795.58,793.44,795.53,9899838,2.74,2.05,1.3,3.43,0.3,0
2021-01-10,GOOGL,803.53,807.79,797.68,805.67,8056565,1.55,2.22,1.26,4.16,0.29,0
2021-01-11,GOOGL,795.98,797.43,794.98,797.07,10165729,2.24,1.99,1.63,3.73,0.41,0
2021-01-12,GOOGL,795.08,797.86,793.48,796.06,8288615,1.56,2.65,1.46,3.95,0.26,0
2021-01-13,GOOGL,801.92,802.1,797.06,797.43,9929159,1.74,1.69,1.43,5.3,0.09,0
2021-01-14,GOOGL,806.53,806.64,803.27,804.21,9485567,1.41,2.12,1.32,5.39,0.02,0
2021-01-15,GOOGL,794.86,795.7,793.27,795.38,5015220,2.33,1.66,1.24,4.55,0.15,0
2021-01-16,GOOGL,803.23,805.5,796.53,803.55,12065992,1.31,1.93,1.74,4.02,0.14,0
2021-01-17,GOOGL,800.87,807.16,799.5,800.29,10578677,1.91,2.19,1.24,4.49,0.33,0
2021-01-18,GOOGL,803.93,806.84,803.19,806.7,9290818,1.73,2.13,1.8,4.05,0.5,0
2021-01-19,GOOGL,802.89,803.61,799.67,803.17,13330504,1.91,2.19,1.7,3.92,0.36,0
2021-01-20,GOOGL,794.58,795.56,791.05,792.66,10101677,2.1,2.17,1.25,3.68,0.54,0
2021-01-21,GOOGL,796.52,798.53,794.3,798.18,9732744,1.61,2.28,1.52,3.86,0.27,0
2021-01-22,GOOGL,795.91,798.2,793.14,798.01,7114728,2.05,2.47,1.57,4.13,0.51,0
2021-01-23,GOOGL,805.16,805.86,804.62,805.66,8243756,1.51,1.97,1.61,4.13,0.11,0
2021-01-24,GOOGL,798.4,798.41,795.82,796.86,9648857,2.05,2.08,1.33,5.18,0.16,0
2021-01-25,GOOGL,791.84,792.47,790.79,792.09,8320783,1.66,1.83,1.7,3.06,0.11,0
2021-01-26,GOOGL,793.89,797.71,792.91,797.17,10889605,1.24,1.77,1.74,4.53,0.02,0
2021-01-27,GOOGL,801.18,802.96,800.5,800.97,7645936,2.78,2.27,1.93,4.43,0.23,0
2021-01-28,GOOGL,806.26,815.1,801.45,811.76,12089332,1.69,2.07,1.14,3.6,0.1,0
2021-01-29,GOOGL,795.25,796.31,792.93,794.84,11044041,1.73,1.94,1.17,3.32,0.35,0
2021-01-30,GOOGL,800.47,801.79,800.25,801.32,10975044,2.85,2.09,1.66,3.28,0.5,0
2021-01-31,GOOGL,805.09,807.26,803.37,803.8,10725086,2.58,2.05,1.16,3.23,0.1,0
2021-02-01,GOOGL,799.34,803.32,795.31,800.71,11838884,2.55,2.1,1.3,2.78,0.07,0
2021-02-02,GOOGL,805.77,806.27,804.59,805.54,12650009,1.51,1.42,2.09,5.82,0.37,0
2021-02-03,GOOGL,798.04,800.73,797.04,798.55,11035455,1.67,2.31,1.58,4.21,0.68,0
2021-02-04,GOOGL,797.96,798.33,797.55,797.82,12006731,2.27,2.25,1.07,3.87,0.17,0
2021-02-05,GOOGL,798.34,804.08,793.01,798.09,7668458,2.93,1.99,1.32,4.63,0.31,0
2021-02-06,GOOGL,799.8,801.29,798.31,800.23,12208955,1.94,2.19,1.4,3.26,0.27,0
2021-02-07,GOOGL,796.95,799.53,788.64,794.32,12567565,3.43,1.72,1.66,4.06,0.05,0
2021-02-08,GOOGL,800.85,805.45,799.67,800.23,12594595,1.96,2.06,1.48,4.99,0.19,0
2021-02-09,GOOGL,804.05,804.96,802.19,803.58,7557143,1.86,1.66,1.37,3.55,0.17,0
2021-02-10,GOOGL,807.04,811.29,803.98,808.86,13740277,1.75,1.78,1.7,4.57,0.38,0
2021-02-11,GOOGL,799.26,800.54,796.32,796.67,9797341,1.33,1.72,1.6,3.58,0.22,0
2021-02-12,GOOGL,793.38,797.8,792.39,796.28,12354417,2.92,1.47,1.19,3.36,0.26,0
2021-02-13,GOOGL,794.92,795.58,794.81,795.1,6074939,1.76,1.9,1.43,2.97,0.23,0
2021-02-14,GOOGL,794.84,797.0,794.05,795.31,11813568,2.2,1.98,1.3,4.3,0.29,0
2021-02-15,GOOGL,800.43,801.81,797.69,798.94,6661418,2.36,2.08,1.43,4.31,0.51,0
2021-02-16,GOOGL,795.33,795.55,788.39,792.16,9843338,1.74,1.86,1.51,4.09,0.11,0
2021-02-17,GOOGL,790.13,794.15,788.51,791.97,12778886,2.38,2.1,1.52,5.59,0.22,0
2021-02-18,GOOGL,797.26,797.43,795.59,795.75,9546675,2.32,1.86,1.93,2.97,0.59,0
2021-02-19,GOOGL,799.02,802.35,793.98,801.47,16206768,1.88,1.97,1.18,3.94,0.33,0
2021-02-20,GOOGL,799.4,801.61,797.06,797.24,11210266,1.86,1.59,1.6,4.42,0.22,0
2021-02-21,GOOGL,797.76,798.06,796.4,796.94,11047903,2.19,2.17,1.31,5.22,0.13,0
2021-02-22,GOOGL,802.22,802.96,802.11,802.14,8715535,2.51,1.98,1.65,3.85,0.34,0
2021-02-23,GOOGL,797.49,801.63,797.43,799.41,7421251,1.96,2.17,1.43,4.28,0.03,0
2021-02-24,GOOGL,799.27,803.1,798.16,798.45,10036461,2.77,1.98,1.58,3.15,0.38,0
2021-02-25,GOOGL,794.08,795.22,792.17,793.25,6719812,3.22,2.18,1.98,4.66,0.18,0
2021-02-26,GOOGL,797.32,801.85,787.46,796.95,9717700,1.97,1.78,1.45,5.02,0.27,0
2021-02-27,GOOGL,800.46,802.55,799.21,800.33,11855737,2.01,2.1,1.41,3.62,0.18,0
2021-02-28,GOOGL,797.07,800.69,794.63,799.08,10360936,1.61,2.85,1.41,3.83,0.49,0
2021-03-01,GOOGL,801.43,808.32,799.02,806.84,13075201,2.59,2.32,1.75,4.08,0.3,0
2021-03-02,GOOGL,798.66,801.01,796.13,798.4,9432627,0.96,2.06,1.72,2.98,0.14,0
2021-03-03,GOOGL,797.28,799.72,792.32,797.05,8490116,2.78,2.06,1.66,5.1,0.11,0
2021-03-04,GOOGL,801.14,805.03,800.47,802.16,7032041,1.88,2.57,1.62,4.74,0.09,0
2021-03-05,GOOGL,797.0,800.28,793.65,797.22,10219614,2.09,1.66,1.2,5.28,0.43,0
2021-03-06,GOOGL,803.06,805.08,800.08,802.7,9493826,2.1,1.92,1.38,3.19,0.48,0
2021-03-07,GOOGL,794.79,796.46,792.55,794.05,9199025,2.28,1.65,2.08,5.04,0.2,0
2021-03-08,GOOGL,797.26,797.62,791.69,794.85,10972574,2.57,1.53,1.43,3.41,0.33,0
2021-03-09,GOOGL,804.05,804.16,802.67,802.7,13920015,1.83,2.27,1.55,4.73,0.14,0
2021-03-10,GOOGL,811.09,816.57,808.88,812.93,8745944,0.81,2.44,1.52,5.24,0.41,0
2021-03-11,GOOGL,803.8,804.28,802.03,804.24,5804190,2.75,1.11,1.63,4.57,0.44,0
2021-03-12,GOOGL,801.25,804.2,796.77,802.27,9398928,1.57,2.02,1.48,4.63,0.65,0
2021-03-13,GOOGL,797.67,800.11,796.55,799.15,7502450,2.05,1.77,1.71,3.57,0.45,0
2021-03-14,GOOGL,793.58,799.9,787.4,787.61,8399649,0.96,2.08,1.32,2.78,0.39,0
2021-03-15,GOOGL,799.12,803.25,794.99,798.52,10169215,1.71,2.53,1.87,3.62,0.28,0
2021-03-16,GOOGL,802.35,806.72,800.54,802.79,11256157,2.01,2.04,1.79,3.73,0.32,0
2021-03-17,GOOGL,800.27,803.68,797.81,802.76,13420500,2.29,1.5,1.59,3.41,0.08,0
2021-03-18,GOOGL,798.41,802.31,794.11,800.46,8608638,1.86,2.02,1.55,4.37,0.48,0
2021-03-19,GOOGL,799.44,802.32,798.73,800.41,11068753,1.39,2.04,1.5,3.91,0.26,0
2021-03-20,GOOGL,804.57,806.4,803.32,803.42,3932021,1.95,1.94,1.92,4.24,0.04,0
2021-03-21,GOOGL,806.95,809.29,801.81,808.6,10186605,2.03,2.25,1.07,4.07,0.2,0
2021-03-22,GOOGL,800.24,803.49,794.47,795.11,11454244,1.79,2.31,1.48,5.29,0.24,0
2021-03-23,GOOGL,791.54,797.93,789.67,790.9,6509118,1.67,2.33,1.9,4.54,0.04,0
2021-03-24,GOOGL,806.82,808.48,801.22,804.21,8479431,1.27,1.99,1.92,5.76,0.48,0
2021-03-25,GOOGL,806.87,808.79,802.59,807.36,9540879,2.44,2.13,1.53,4.53,0.32,0
2021-03-26,GOOGL,794.62,797.08,789.57,793.8,9995507,1.64,1.75,1.54,6.28,0.44,0
2021-03-27,GOOGL,795.66,797.5,792.31,796.62,11849829,2.04,1.97,1.76,2.95,0.03,0
2021-03-28,GOOGL,806.37,807.68,804.68,807.29,5349159,2.49,1.28,1.84,4.71,0.11,0
2021-03-29,GOOGL,805.69,805.72,805.48,805.7,10090452,2.84,1.94,1.6,3.31,0.37,0
2021-03-30,GOOGL,799.23,800.15,798.34,798.39,8752806,1.5,2.1,1.64,2.94,0.18,0
2021-03-31,GOOGL,808.29,811.34,801.35,802.54,8802520,1.81,1.93,1.42,4.22,0.04,0
2021-04-01,GOOGL,788.86,791.79,788.13,789.24,15160583,2.96,2.2,1.49,3.64,0.41,0
2021-04-02,GOOGL,808.87,813.93,807.59,812.31,8873404,2.29,1.85,1.68,4.25,0.35,0
2021-04-03,GOOGL,812.41,813.31,810.57,812.33,8335221,2.57,1.97,1.19,3.32,0.2,0
2021-04-04,GOOGL,808.7,810.8,807.67,810.33,8705948,3.01,2.01,1.64,2.84,0.24,0
2021-04-05,GOOGL,798.2,807.18,795.7,796.24,9018102,2.18,1.61,1.36,4.38,0.36,0
2021-04-06,GOOGL,795.35,798.96,794.73,795.07,6315937,2.04,2.46,1.6,1.83,0.48,0
2021-04-07,GOOGL,795.38,797.81,793.39,797.01,7249701,3.07,2.2,0.83,4.71,0.41,0
2021-04-08,GOOGL,797.6,798.73,794.17,794.44,10226830,3.27,2.51,1.37,2.84,0.29,0
2021-04-09,GOOGL,802.46,806.01,802.25,802.63,11676028,0.9,1.78,1.11,5.6,0.57,0
2021-04-10,GOOGL,797.61,799.55,795.07,795.22,7180902,2.04,2.21,1.82,4.4,0.13,0
2021-04-11,GOOGL,802.66,809.22,801.03,803.47,10862567,1.41,1.96,1.48,5.04,0.47,0
2021-04-12,GOOGL,798.28,799.26,797.98,799.18,13358049,0.83,2.26,1.77,4.26,0.26,0
2021-04-13,GOOGL,797.89,801.17,794.29,799.69,9663324,2.12,1.59,1.9,3.99,0.19,0
2021-04-14,GOOGL,794.28,796.3,793.79,795.93,8298043,2.25,2.23,1.3,5.11,0.3,0
2021-04-15,GOOGL,792.69,794.79,792.63,794.65,13352846,2.36,2.38,1.52,3.35,0.43,0
2021-04-16,GOOGL,796.69,799.06,795.13,796.68,7033503,2.17,2.67,1.46,3.84,0.3,0
2021-04-17,GOOGL,801.02,803.17,800.01,800.17,9700243,2.56,2.14,1.21,3.89,0.45,0
2021-04-18,GOOGL,802.42,803.79,800.92,803.47,7609782,2.35,1.93,1.09,3.56,0.41,0
2021-04-19,GOOGL,804.14,804.55,799.92,803.09,7914143,2.18,1.89,1.61,3.97,0.38,0
2021-04-20,GOOGL,794.43,795.53,789.62,794.84,12203479,1.45,1.81,1.61,3.66,0.01,0
2021-04-21,GOOGL,794.59,795.6,794.1,794.95,8681009,2.09,1.88,1.68,4.19,0.31,0
2021-04-22,GOOGL,808.74,808.97,808.5,808.74,8005245,3.14,1.87,0.98,3.52,0.04,0
2021-04-23,GOOGL,799.68,803.87,798.14,799.11,13844449,1.77,2.34,1.71,3.57,0.35,0
2021-04-24,GOOGL,802.94,806.93,802.9,803.23,8453799,2.17,2.5,1.17,4.39,0.4,0
2021-04-25,GOOGL,806.7,809.96,802.54,806.64,9987331,1.15,1.57,1.41,5.01,0.07,0
2021-04-26,GOOGL,802.49,804.26,801.25,801.81,5331168,2.48,1.78,1.58,4.43,0.15,0
2021-04-27,GOOGL,811.72,814.0,808.7,811.54,9214397,2.14,1.89,1.56,5.47,0.14,0
2021-04-28,GOOGL,798.97,800.25,798.11,799.51,11064064,3.18,2.26,1.08,3.43,0.28,0
2021-04-29,GOOGL,790.47,790.74,787.13,790.45,8896968,2.03,2.27,1.66,3.51,0.23,0
2021-04-30,GOOGL,795.75,797.13,792.59,795.18,9735659,1.89,2.08,1.57,3.04,0.62,0
2021-05-01,GOOGL,799.51,801.33,798.77,799.05,7164720,1.54,1.8,1.27,3.81,0.29,0
2021-05-02,GOOGL,796.29,797.27,794.19,796.79,9209752,1.61,2.19,1.56,3.94,0.41,0
2021-05-03,GOOGL,803.62,806.74,801.96,804.66,13793777,1.55,2.28,1.72,3.72,0.59,0
2021-05-04,GOOGL,791.63,793.5,789.16,791.17,11974150,1.2,1.95,1.27,4.33,0.29,0
2021-05-05,GOOGL,799.85,800.61,794.99,797.4,9390754,2.29,2.15,1.62,3.69,0.16,0
2021-05-06,GOOGL,796.58,799.34,794.03,796.13,7041384,1.54,1.99,1.25,5.2,0.17,0
2021-05-07,GOOGL,800.44,800.88,798.76,800.21,11041588,1.75,2.22,1.08,3.8,0.28,0
2021-05-08,GOOGL,804.1,804.98,803.51,803.77,10658057,2.98,1.93,1.39,4.94,0.28,0
2021-05-09,GOOGL,812.08,812.77,809.19,809.29,9342550,1.3,1.84,1.48,4.98,0.66,0
2021-05-10,GOOGL,806.66,808.75,806.18,808.15,9939968,1.67,1.78,1.88,4.56,0.17,0
2021-05-11,GOOGL,803.62,807.62,801.37,806.06,8327322,1.07,2.48,1.32,4.19,0.3,0
2021-05-12,GOOGL,806.32,810.17,805.81,807.18,11545496,1.89,2.14,1.74,3.55,0.24,0
2021-05-13,GOOGL,797.17,798.57,793.79,796.73,6779956,2.16,1.77,1.44,4.25,0.18,0
2021-05-14,GOOGL,801.38,802.26,799.44,800.15,13235922,1.4,1.53,1.4,3.02,0.11,0
2020-01-01,TSLA,357.64,358.88,356.52,357.02,11749479,1.85,1.46,1.49,2.77,0.63,0
2020-01-02,TSLA,349.16,353.74,346.86,349.43,12337770,2.49,2.09,1.6,3.36,0.24,0
2020-01-03,TSLA,341.71,342.2,340.8,341.22,7875519,1.93,2.09,1.84,3.99,0.39,0
2020-01-04,TSLA,355.25,358.52,350.95,351.29,13187047,2.32,1.84,1.61,2.98,0.3,0
2020-01-05,TSLA,345.7,346.97,345.59,346.27,6948770,2.28,1.77,1.53,3.72,0.38,0
2020-01-06,TSLA,349.18,351.84,348.91,349.4,6022061,2.02,2.17,1.32,4.51,0.09,0
2020-01-07,TSLA,350.7,354.22,350.7,352.77,8593687,1.23,2.21,1.58,3.1,0.21,0
2020-01-08,TSLA,347.64,349.59,345.36,349.31,11522342,2.34,1.54,1.35,5.0,0.35,0
2020-01-09,TSLA,343.12,344.33,340.55,341.95,9824892,1.88,1.87,1.48,3.12,0.21,0
2020-01-10,TSLA,355.69,358.9,354.89,355.93,6875353,2.14,1.97,2.01,3.73,0.13,0
2020-01-11,TSLA,348.64,357.42,345.02,345.76,12839688,2.14,1.52,1.63,3.07,0.78,0
2020-01-12,TSLA,349.35,349.41,347.09,348.72,9786282,2.58,1.89,1.6,4.36,0.12,0
2020-01-13,TSLA,354.57,357.98,352.06,355.21,6942824,2.78,2.02,1.62,5.34,0.36,0
2020-01-14,TSLA,343.0,350.01,341.72,342.09,7879368,1.19,2.09,1.51,3.99,0.36,0
2020-01-15,TSLA,345.77,351.47,345.62,349.98,11092797,1.82,1.56,1.45,3.81,0.71,0
2020-01-16,TSLA,355.0,360.39,350.84,351.89,9279916,2.47,2.2,1.55,4.18,0.1,0
2020-01-17,TSLA,358.67,360.57,357.24,359.78,9199885,1.97,1.73,1.42,3.71,0.21,0
2020-01-18,TSLA,351.67,353.18,346.81,352.96,8891728,1.62,2.03,1.31,3.35,0.12,0
2020-01-19,TSLA,353.07,354.11,350.41,353.91,11375101,1.21,1.73,1.9,2.03,0.21,0
